Tipo,Texto,Chave
Relacionado,"Pena que na troca de tiros com a polícia não foi a óbito, infelizmente em breve, se depender da justiça estará as ruas para dar trabalho a todos!",13
Relacionado,Que tristeza,13
Relacionado,Podiam bem cancelar o CPF.,13
Relacionado,O CPX venceu...,13
Relacionado,"O BRASIL HOJE ESTÁ SENDO GOVERNADO POR CRIMINOSOS,MAS ISSO VAI PASSAR,DITADORES TEM VALIDADE.",13
Relacionado,"Sem chance e sem dó, come ele com areia.",13
Relacionado,Famoso cagão,13
Relacionado,Já o STF solta,13
Relacionado,"Acredito que tem "" gentes"" que estão correndo para fazer PL de extrema urgência  urgentíssima para proibir as câmeras na farda dos PMs...",13
Relacionado,Tá vivo ainda?,13
Relacionado,eu levaria a familia toda por ocultação de um foragido...,13
Relacionado,"O jumento que vota na ESQUERDA não percebe que seus políticos de estimação estão bem protegidos em condomínios de alto padrão e de segurança 24h, pra eles e para a família deles. O resto que morram sem poder se defender.",13
Relacionado,A quem pode interessar dar moleza a criminosos senão à criminosos? Não entendo.,13
Relacionado,Ladrao assassino nojento. Nem fazem mais alianças em ouro real.,13
Relacionado,Tinha que pegar esse vermes e dar a eles o mesmo destino que Júlio Cesar,13
Relacionado,Vem Bukele. Desce com teu cavalo alado nestas terras abandonadas pela lei. Só resta sonhar,13
Relacionado,Chama primeiro o psol,13
Relacionado,Tem vídeo do cara e ele é suspeito risos,13
Relacionado,tomara q moha bem mal,13
Relacionado,Verme,13
Relacionado,Coitadinho do menino do presidente...,13
Relacionado,Essa é minha vontade de fazer quando vejo cet multando,13
Relacionado,Tinha que executar ele e a família que tava escondendo.,13
Relacionado,"Esse, se ficar preso vai dar muito o toba.",13
Relacionado,Esse realmente é um FDP!,13
Relacionado,Tadinho! Liga não fio já já você está solto. Aproveite e meta um processo na Polícia . Que País é esse? Eu respondo.,13
Relacionado,Ué acabou o machão... na hora de matar a sangue frio é o cara... espero que sofra muito na cadeia.,13
Relacionado,A polícia deveria ter executado esse lixo e alegar confronto. Matou um pai de família a sa ngue frio nesse regime lulosocialista,13
Relacionado,Não vai nem precisar chamar a mamãe daqui uns meses ele está solto graças a nossas leis penais que só serve contra as pessoas honestas,13
Relacionado,"Infelizmente aqui no Brasil, a única forma desses bandidos pagarem pelos crimes, é serem executados no ato, se forem presos, a ""justiça"" solta rápido demais.",13
Relacionado,O a gente pensou demais ele tinha que ter sacado e metido fogo nele,13
Relacionado,"UM DIA TUDO ISSO VAI MUDAR,EL SALVADOR ERA O PAIS MAIS VIOLENTO DO MUNDO HOJE É O MAIS SEGURO DO MUNDO,OLHA AÍ OS EXTREMOS.",13
Relacionado,Na audiência é capaz do juiz servir café e perguntar se o menino está passando frio por conta do ar condicionado.,13
Relacionado,Não querendo tirar a culpa do bandido mas não era ele só entregar as Aliança ? Eu sei q eh um bem precioso mas morrer por bens materiais? Tá maluco se esse era cristão tava fazendo errado a vida,13
Relacionado,"Mais uma vez a polícia prende mal! Na audiência o Juiz vai servir café com brioches e perguntar se o ""SUSPEITO"" foi abusado. 
Parem de prender polícias, no IML ninguém solta.",13
Relacionado,"Espero que a justiça seja feita! E que esse maldito morra dentro da cadeia, não antes de sofrer muito, todos os dias!!!!",13
Principal,"A perseguição política no Brasil está diante dos olhos de todos, até a pessoa mais alienada consegue enxergar o que está acontecendo. #AnistiaJa",14
Principal,Movimentos sociais e políticos participam de ato contra o PL da anistia,16
Relacionado,Sem anistia,16
Relacionado,"Flopou. Antigamente tinha pão com mortadela, mas com o pãozinho a mais de R$ 1,00 a unidade, ia ficar muito caro.",16
Relacionado,"2 milhões de pessoas segundo a USP 
Já  o datafolha diz em 1.9 milhões 
Kkkkkkkk",16
Relacionado,A minifestação do Boulos FLOPOU kkkkkkkkkkkkkkkk,16
Relacionado,"Nove jogos por rodada com a transmissão que ninguém faz igual é só no Premiere. Assine a partir de R$ 29,90/mês e garanta seu lugar na torcida pelo seu time do coração no melhor campeonato do mundo.",16
Relacionado,"esperando a contagem da USP.
certamente teve mais de um milhão de caudilhos",16
Relacionado,2 kombis lotadas!,16
Relacionado,Flopou novamente,16
Relacionado,50 pessoas kkkk,16
Relacionado,Vaziao.,16
Relacionado,"Duas kombi, um fusca e o celtinha  e ainda sobra lugar",16
Relacionado,Deve ter dado trabalho ao fotógrafo para maquiar a verdade,16
Relacionado,"O Brasileirão começou, e a primeira rodada já chega com Imortal x Galo, um duelo de peso pra vibrar do início ao fim. Assine o Premiere por R$29,90/mês no plano anual e viva com exclusividade cada lance do clássico nacional.",16
Relacionado,Lotado heim !!,16
Relacionado,Esperando a USP dizer que foram os 51% que votaram no painho.,16
Relacionado,Segundo a USP tem 50 milhões de pessoas na manifestação,16
Relacionado,Kkkkkkkkkk fecha mais a imagem que aumenta as 83 pessoas vão parecer 100.000 segundo a USPiii 200.000 na globolixo,16
Relacionado,"se cair um missil russo ai, ninguem fica ferido

totalmente vazio",16
Relacionado,"Meia dúzia de filhadapucta do naipe de vcs, e só.",16
Relacionado,"Só foi o MST
Os militantes só ficam nas redes sociais para lucrar. Bando de interesseiros .",16
Relacionado,Meia dúzia de desocupados e militantes da esquerda!! Kkk,16
Relacionado,Parece que lotou.,16
Relacionado,"SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
SEM ANISTIA 
DITADURA NUNCA MAIS 
DITADURA NUNCA MAIS 
DITADURA NUNCA MAIS",16
Relacionado,2 milhões de participantes.,16
Relacionado,FRACASSO TOTAL: Num enche 3 onibus..!! kkkk,16
Relacionado,Conta aí pra gente quantos milhões estiverem presentes,16
Relacionado,"Quantas mil pessoas tinha, eu acho que tinha perto de um milhão, mas segundo os especialistas diz aí",16
Relacionado,A do bolso deu umas 100 mil a dele não deu nem 1 mil,16
Relacionado,Mais vazio impossível kkkkk...,16
Relacionado,"Na matéria, não tem fotos. Tá todo mundo com vergonha",16
Relacionado,Meia dúzia de gato pingado,16
Principal,"Lula, Tarcísio, Bolsonaro.. são políticos submissos ao sistema banco-rentista e EUA.
Ñ é isso o q o Brasil precisa.
O Brasil precisa de um gd Projeto Nacional.
É difícil continuar botando fé na política, se motivar, qd o país nunca avança.
Só isso aqui me animaria: Aldo + Ciro",17
Relacionado,"Chapa eleitoral, infelizmente, tem que ter algum conchavo e expandir o espectro para ter alguma viabilidade. Ciro teria que fazer chapa com alguém do centro ou centro-direita. Aldo seria um ministro.",17
Relacionado,"Vai começar o Brasileirão e você não vai ficar de fora, né? Bora curtir Tricolor x Leão com exclusividade no Premiere, e o melhor, você pode garantir seu lugar na torcida a partir de R$29,90/mês no plano anual. Assine agora e viva as emoções do melhor campeonato do mundo!",17
Relacionado,"Concordo 100 por cento  quanto ao ponto de vista macro..agora tem uma diferença na minha opinião  quanto a corrupção,mamatas,emendas pix  e etc o Pt é muita mais competente  e organizado",17
Relacionado,CIRO+ Aldo,17
Relacionado,"Seria bom que Aldo retornasse ao PDT, mas poderia sair de Vice Presidente do Ciro numa coligação PDT/MDB!",17
Relacionado,"A questão como é vencer a polarização? Como popularizar um projeto Nacional?

Eu estou de acordo com você",17
Relacionado,"Quais seus planos para 2026?

Eu:

Ciro candidato: serei candidata
Candidato c PND: peço voto
Sem PND: nem saio de casa

Só o PND salva o Brasil!",17
Relacionado,"Nós, ciristas, somos frequentemente confundidos com bolsonaristas quando nos colocamos acima das paixões que nos reduzem a nada, a um zero à esquerda.

Uma enxurrada de pessoas passa a nos seguir e nos abandona assim que escrevemos algo que não lhes agrada. Que pena! Perderam a",17
Relacionado,"O mote da campanha de 26 é o Brasil contra a Faria Lima.
É o Brasil contra os bancos oportunistas espoliando o povo com o apoio do governo.
É o Brasil contra  a fome, a miséria e o retrocesso impostos pelos mandatários do sistema.
Essa é a luta.
É tempo de Ciro Gomes.",17
Relacionado,"Pq essa iniciativa não se torna uma Campanha Nacional?
Não tem nada q empodere mais uma adolescente do q ter sua vida sexual livre de uma gravidez.",17
Principal,"No Brasil do regime lulo-essetefe a agenda progressista de direito penal/ política de segurança pública e carceraria segue a todo vapor. 

Enquanto o ministro da justiça está empenhado em desarmar a polícia, em diminuir a “letalidade” policial, como se não fosse resultado do enfrentamento com bandidos cada vez mais bem armados e sem medo da aplicação da lei, enquanto os tribunais superiores criam aberrações jurisprudenciais como a de que porte de fuzis  fica absorvido pelo crime de tráfico, os criminosos continuam nadando de braçada.  

Aqui bandido executa friamente com vários tiros agente de trânsito que se recusou a entregar sua aliança. 

Tudo foi filmado pela câmera no uniforne da vítima que deixa 4 filhos e 4 netos.  

O latrocida já era conhecido da polícia por roubo de relógios de luxo e suspeito de latrocínio contra um agente penitenciário.",18
Relacionado,"Nessa altura do campeonato, eu dou é risada quando um agente de roubo e opressão do povo sofre do mesmo mal.",18
Relacionado,Vagabundo phellaa da pucta.,18
Relacionado,"Pra mim eternamente, bandido não deve ser preso, é sim morto, aniquilado da sociedade e enviado para o inferno!!!!!!!!!!!",18
Relacionado,"Não é de hoje que sabemos que o Polonês é ridículo, haja vista a condenação da Anta no impeachment",18
Relacionado,Vagabunde do Levandowiski tem sangue nas mãos,18
Relacionado,Que o inferno o receba em breve de braços abertos,18
Relacionado,"Tá preula 
Revoltante um lixo desse",18
Relacionado,Que essa fdp sogra muito em vida ainda,18
Principal,"Pergunta inocente aqui.
Vc confia na Suprema Corte do Brasil ou acha que se tornou uma Corte política?",19
Relacionado,@grok é verdade que Barroso disse que acabou com o bolsonarismo?,19
Relacionado,"É a corte mais política do mundo.

Quem precisa de um rei só? A gente tem umas dezenas de reis governando o Brasil, e ai de quem questionar.",19
Relacionado,"O Brasileirão tá de volta, e já com um clássico nacional para você curtir no Premiere. Assine agora por R$29,90/mês no plano anual e assista à melhor transmissão de Gigante da Colina x Peixe. É emoção do início ao fim.",19
Relacionado,100% política.,19
Relacionado,"Acredito
Alexandre de Moraes é o homem mais íntegro deste país, perdendo apenas em honestidade para o lula",19
Relacionado,ⓘ Comentário removido por determinação do Ministro Alexandre de Moraes.,19
Relacionado,Confio. E tudo é política,19
Relacionado,É melhor falar que eu confio.,19
Relacionado,Se eles são confiáveis eu sou o kamen rider,19
Relacionado,Faz uma enquete pra ver,19
Relacionado,"Confio 100%, claro.",19
Relacionado,"Pergunta retórica, Baltar.",19
Relacionado,"Nove jogos por rodada com a transmissão que ninguém faz igual é só no Premiere. Assine a partir de R$ 29,90/mês e garanta seu lugar na torcida pelo seu time do coração no melhor campeonato do mundo.",19
Relacionado,"Só confio no Mendonça, sem clubismo",19
Relacionado,"Ei, @grok , baseado nos posts de Rodrigo Baltar, com qual figura pública, histórica ou político ele se parece?",19
Relacionado,"Eu ter medo de opinar sobre isso mostra muito bem o nível de confiabilidade. Dito isso, confio 100%!!!! A demogracinha tem de vencer!",19
Relacionado,Boa tentativa ABIN,19
Relacionado,Só a nata da branquitude kkk,19
Relacionado,tanto faz,19
Relacionado,Corte 100% política,19
Relacionado,"Essa pergunta já tem resposta, mas a realidade é outra o xadrez dos caras são melhores q o nosso.",19
Relacionado,Eu queria ser o Dr. Manhattan para desintegrar todos eles no nivel atomico,19
Principal,BRASIL - LO ÚLTIMO. Brasileños piden pronunciamiento militar en diversos cuarteles del país para evitar que asuma el ultra izquierdista Lula Da Silva y la mafia del foro de Sao Paulo. También hay un paro nacional en marcha.,20
Relacionado,"El guión de la derecha latinoamericana es uno sólo....  Fascismo, violencia política, antidemocracia",20
Relacionado,"Estás proclamando y promoviendo directamente tu rechazo a la democracia?
Al menos eres un fascista honesto",20
Relacionado,"Jajajajajajaja,lloren fachos culiaos!!
El pueblo ganó y punto
Y después dicen que los violentos son otros!!",20
Relacionado,Bravo . No dejen que Lula llegue al poder. Está claro que las elecciones fueron un fraude.,20
Relacionado,"Esto se llama descomposición social. La mitad de los brasileños voto por el progreso. La productividad y la prosperidad. La otra mitad voto por el populismo, el parásito, la escoria, el que no le gusta trabajar y vivir de dádivas. La gente honesta que paga impuesto, fuera Lula.",20
