Tipo,Texto,Chave
Relacionado,Na vdd cada um vê o seu lado. Só isso,6
Relacionado,td q eu vejo sobre o vitor roque é contra a minha vontade,6
Relacionado,"Antony tava bem, foi pro United e jogou mal, foi pro Betis e tá tratando como a oportunidade da vida

Vitor tava ok, não fez nada no Barcelona, não fez nada no Betis, voltou pro Barcelona e continuo não fazendo nada, agora tá no Palmeiras tbm sem fazer nada",6
Relacionado,A diferença é que um é bom jogador e deu certo na Europa e o outro é ruim e frustrado.,6
Relacionado,Literalmente os dois falando a mesma coisa.,6
Relacionado,E todos sabemos que o tigre no final come a cabra.,6
Relacionado,Um menino e um homem,6
Relacionado,"um é ótimo jogador, o outro só se joga na área e é gordo",6
Relacionado,"vitor roque é jogador um jogador ok e nd mais, n entendi o delirio qnd surgiu la no cap, tinha maluco falando q era o novo R9 na epoca kkkkkk ta na hr de proibir as drogas",6
Relacionado,Um fracassou e o outro tá fazendo história no clube,6
Relacionado,"""Para elogiar um não precisa diminuir o outro....""",6
Relacionado,"Vitor Roque sem estofo para jogar na Europa e jogar contra real,barça,atlético e nas competições europeias 
Com essa mentalidade nem sai do Brasil",6
Relacionado,Vitor nhoque,6
Relacionado,Vitor Nhoque é muito ruim. Né pouco não.,6
Relacionado,E o Palmeiras nao ganha do betis kkk,6
Relacionado,Lembram da época que comparavam roque e endrick?,6
Relacionado,Vitor nhoque é uma enganação,6
Relacionado,"Um chegando e outro saindo, simples",6
Relacionado,"Tigrinho é fraquíssimo 

Petralia enganou o Barça",6
Relacionado,Vitor Roque é nivel Lulinha,6
Relacionado,***titulo da conference league**** que vale menos que um paulistinha kkkk,6
Relacionado,ué tigre foi mais realista,6
Relacionado,"Meu irmão tem 3 conference league aqui em Londrina por ano. Em todas elas, o campeão bate esse time europeu aí.",6
Relacionado,"Peguei uma raiva desse Vitor roque, se acha muito pra pouco futebol e pensar q já compararam ele com o endrick",6
Relacionado,Conference é abaixo da Sulamericana,6
Relacionado,Kkkk,6
Relacionado,"Vitor Roque deveria repensar a carreira, só toma decisão errada. Dentro e fora de campo.",6
Relacionado,Farsa do futebol,6
Relacionado,Humildade é a chave,6
Relacionado,"A diferença é quer um que ganha independente do time que joga e faz tudo por isso, o outro da desculpas",6
Relacionado,Quem não esta torcendo pro Antony ja morreu por dentro,6
Relacionado,E tinha gente pensando que ele iria disputar posição com Endrick na seleção kkkkkkkkk,6
Relacionado,Só foi ele sair dos clubes que Barcelona e Betis melhoraram,6
Relacionado,veremos quem ganhara um titulo primeiro,6
Relacionado,Cada um falou apenas oq cada torcerdor quer ouvir.,6
Relacionado,Esse Vitor Roque é muito mercenário. Só ver a história dele desde a base. Sempre enganando clubes e torcedores.,6
Relacionado,Os dois deram a resposta pra encher a barra da torcida e dos fans do Fifa,6
Relacionado,E o mundial?,6
Relacionado,Mas errado o tigrinho não está,6
Relacionado,Esse vitor roque é muito minúsculo mds,6
Relacionado,Entony,6
Relacionado,Cadê o Messi?!,6
Relacionado,la cabra,6
Relacionado,"Vitor Roque não merece joga libertadores, jogador fraco, nem se quer uma Sula",6
Relacionado,"Esse fraquíssimo Betis ganhou do Real Madrid esse ano, e dando baile. A verdade é que o campeão da Conference League daria baile no campeão da Libertadores.",6
Relacionado,"Torço muito por todos os jogadores brasileiros que estão lá fora, ainda mais quando são trabalhadores e tem resiliência pra suportar o processo, parabéns ao Antony",6
Relacionado,O cara não conseguiu se firmar num time que briga pra ir pra conference?,6
Relacionado,Vdd seja dita o vitor roque é o maior flop de brasileiro indo pra europa desde o gabigol,6
Relacionado,Os 2 estão certos,6
Relacionado,O cara jogava no são Paulo Moss q título de relevância o cara disputou aqui quando chegou em time grande cagou todo.,6
Relacionado,"Un niño desagradecido 
Un señor agradecido",6
Relacionado,"O cara não conseguiu se firmar na Europa e da essa desculpa esfarrapada, ta q nem o Gabigol(que pelo menos jogou bem quando voltou)",6
Relacionado,"Ué o Barcelona tbm briga por títulos e não ficou lá pq ? Não conseguiu ser mais relevante que a unha do mindinho do veio Lewa e foi chutado tanto do Barça quanto do time que ""briga pra ir pra conference"" ? Kkkkkk",6
Relacionado,"Por isso o Barcelona se livrou dele, ele ainda é fraco",6
Relacionado,Sempre elogiei o Antôny até quando estava mal no united... ele que vai trazer o hexa..,6
Relacionado,"Por mais dele ser São Paulino, torço pela vitória do título pro bétis, brasileiro tem que ser valorizado nessa porra",6
Relacionado,"Num time que briga pela Conference ele era reserva e fez 1 gol

No semifinalista da Champions era reserva do reserva e fez 1 gol

No time sem Mundial, encaixado, com melhor treinador do Brasil, fez 1 gol

Até o Flaco tem mais gols nesse período, jogando metade do tempo",6
Relacionado,"O que tem de invejoso fdp aqui é foda, o time dos cara não tem capacidade de contratar um cara igual o Vitor roque e ficam com hate em cima do mlk",6
Relacionado,Mlk desprezível merece jogar no sem mundial mesmo..... ele falando de títulos e nem gol ele consegue fazer,6
Relacionado,"Só os doente sentindo kkkkkkkkkkkkkk TO do betis ficou putinha hahahahhahahahah, tao carente dms em",6
Relacionado,"Cara saiu do At. Paranaense pro Barcelona e não arrumou nada em um dos maiores clube do mundo, vai arrumar oq no Palmeiras, Roque e só mais um que foi pra Europa e não vingou.",6
Relacionado,Um merdinha vs um jogador gigante,6
Relacionado,Tira o PAL da boca um pouco. Vive com o PAL na boca pra ter um pouquinho de engajamento. Tipo de página fracassada.,6
Relacionado,Engraçado que o discurso dos fracassados da Europa sempre é o mesmo Kkkkk,6
Relacionado,2 bagre,6
Relacionado,ué?? mas num é verdade?? KAKAKAKAKAK,6
Relacionado,Somente 1 deles vai pra amarelinha,6
Relacionado,La cabra,6
Relacionado,Quem é Vitor roque perto do Antony msm um fracassado na Europa que só foi passear ser reserva dos reservas,6
Relacionado,A diferença de estar feliz ou infeliz onde está/estava,6
Relacionado,"po mas nunca teve comparação isso não. o antony sempre jogou bem de verdade, n uma temporada no athelhlético. só que o  United é o Purgatório das carreiras",6
Relacionado,Eu ficava defendendo esse merda quando ele jogava no Barcelona e as pessoas chamavam ele de bagre e hoje eu vejo que realmente ele é um bagre kkkkk Xavi sempre teve razão,6
Relacionado,A diferença é que um é craque e o outro é um bagre do caralho que foi chutado da Europa kkkkk,6
Relacionado,Kkkkk,6
Relacionado,"Esse Tigrinho é muito é ruim, pensa pequeno demais, ainda desaprendeu a jogar bola",6
Relacionado,Pena q o Bétis não ganha do Chelsea,6
Relacionado,"Os dois falando pra torcida, segue o jogo",6
Relacionado,Antony tá jogando muito,6
Relacionado,Antony dando aulas pra um mlk.,6
Relacionado,"vitor roque tem a cara do palmeiras, fracassou internacionalmente e ainda é esnobe.",6
Relacionado,Essa do Antony é tipo o mano que chega na final da copa Verde depois de não ter ganhado nada com Flamengo e Internacional.,6
Relacionado,O jogador unidirecional Antony. Dá certo em clubes menores e perda em clubes gigantes. E o Vitor Roque não disse ao que veio ainda!!,6
Relacionado,"Pqp achei que era uma página ""BetisBrasil """,6
Relacionado,Bagre Roque!,6
Relacionado,En que grupo o betis esta no mundial?,6
Relacionado,"Aprenda a usar a IA antes que a IA aprenda a usar você.  Oito passos práticos (e sem hype) para continuar relevante no mercado — hoje e daqui a 5 anos. #IA  #FuturoDoTrabalho  Trate a IA como copiloto, não piloto: automatize tarefas repetitivas e libere tempo para decisões de",6
Relacionado,Terceira divisão da Europa não é titulo né.,6
Relacionado,"Vitor Roque é fraquíssimo, se acha craque mas claramente não tem nível pra ser um",6
Relacionado,Vitor Roque só falou verdades,6
Relacionado,Um bate em mulher e o outro não,6
Relacionado,Pereba Roque ficou o mesmo tempo que Antony e não arrumou nada. Ngm lembra.,6
Relacionado,"O cara demorou mil anos pra fazer um gol e agora culpa os clubes que deram varias chances, é mole?",6
Relacionado,A diferença é que um bate em mulher e o outro nao…,6
Relacionado,"Só falta o Chelsea jogar com dois a menos agora, tá pertinho de dar certo",6
Relacionado,"Agora o Betis é bom e a Conference League é boa
Vão tudo tomar no cu vai kkkkkkkk",6
Relacionado,Aqui podemos separar o joio do trigo,6
Relacionado,"”Did you miss me?"" ""No, not really."" #TheSummerHikaruDied  #hikanatsu",6
Relacionado,"Quero lá saber de porra de Betis, ainda bem que foi fracasso na Europa, vamos vencer essa libertadores Roque",6
Relacionado,"Com todo respeito, mas ganhar uma copa Paulista é melhor que ganhar Conference League kkkkkk disputar Europa League já é chacota, agora a série C continental é escaralho kkkkk",6
Relacionado,VITOR ROQUE NÃO MENTIU APENAS FALOU A VERDADE,6
Relacionado,"Fala de traíra, o Presidente do Betis gostava do Vitor e olha o que ele fala.
Com essa des'humildade ele sempre será um jogador meodicre, que só recebe dinheiro e nunca será um jogador em potencial",6
Relacionado,"E no Barcelona? Qual a desculpa dele ? 
Isso é desculpa de fracassados !",6
Relacionado,Goat né?,6
Relacionado,Vitor Roque é um fracassado na Europa kkkkkkkkkkkk,6
Relacionado,ENTHONY MENTALITY,6
Relacionado,"Os cara se doendo falando de tamanho de cada título que os times disputam mas ignoraram totalmente o ponto crítico da postagem
Se fazer de burro é ok agora ser burro e ter orgulho é tenebroso",6
Relacionado,Jogador medíocre,6
Relacionado,O cara falhar no  Betis é pegar atestado de bagre.,6
Relacionado,"E final do ano Vitor roque vai tá na final da libertadores, brigando por brasileiro não errou em nd",6
Relacionado,Um time é líder geral do torneio continental e líder do torneio nacional. O outro vai disputar um título de terceira linha do continente. Comparar a situação dos dois é complexo de vira-lata e uma falta de respeito com o futebol sul-americano. Betis é nanico,6
Relacionado,Nossa o Betis é muito relevante disputa o título todo ano com real e Barça,6
Relacionado,"Harry Kane erguendo um troféu…

misericórdia 

vai começar o apocalipse",6
Relacionado,Como é FASCINANTE essas faixas nas mãos de quase todos os jogadores. Que lesão é essa tão contagiosa?,6
Relacionado,Esprint final per la lliga.,6
Principal,"Arrascaeta no Brasileirão 2025:

7 jogos
7 gols
3 assistências

Artilheiro da competição!",7
Relacionado,"e tem gente que não quer ""RENOVAR"" com esse cara. Muita falta de noção...",7
Principal,Maluco sugeriu os 100 homens para combater o gorila KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,8
Relacionado,ALL NIGHT is out now on #YouTube and #SoundCloud !,8
Relacionado,"FARMAR AURA
VTMNCCCCCCCCCCC",8
Relacionado,Essa parte tenho certeza que foi sugestão do @AlvaroMarquesV e o @Noitedecopa,8
Relacionado,MC RYAN SP KKKKKKKKKKKKKKK,8
Relacionado,Kung Fu pança amassa tá?,8
Relacionado,Fiquei procurando o maior: Bitelo,8
Relacionado,"Seguinte, fiz a minha escalação. Fiquei bem confiante com essa seleção.",8
Relacionado,KAKKAKAKAKIAKAKKAKA CARALHO,8
Relacionado,CHORA NÃO GORILA,8
Relacionado,A sorte desse gorila é que o He-Man do nordeste não está mais entre nós...,8
Relacionado,99 ne pq o pap francisco ja foi de comes e bebes,8
Relacionado,@WhooMira FLANCOS,8
Relacionado,Pq ele colocou Hamilton como velocista se qm corre é o carro?,8
Relacionado,A pessoa que perdeu o tempo com isso deve ter o quarto mais podre possível,8
Relacionado,“Liderança = Bolsonaro” kkk então tá né,8
Relacionado,CRIADOR DO LOGBAIT = PRIMEIRA ISCA OBRIGATORIAMENTE,8
Relacionado,"No Bolsonaro liderança acabou pra gente,td mundo morto",8
Relacionado,Criador do log bait,8
Relacionado,sugeriu homens e botou a thaís carla Jajsjdjkskskaksks vsf,8
Relacionado,@grok quais as chances?,8
Relacionado,@Pxnk_rei CRIADOR DO LOG BAIT E ATCHIN (prime) KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,8
Relacionado,@ArcticBlood_  @CesarMrts  @andre_dearo opiniões?,8
Relacionado,@akajonza  @reenansousa_ atchim prime,8
Relacionado,"o cara só esqueceu que o colleman tá numa cadeira de rodas atualmente, podia trocar pelo Hamon Dino",8
Relacionado,@g4rossini  @rafabreu13,8
Relacionado,"Boa dia amigos, vcs já leram isso? @MaRescigno  @robertojamorim  @Mozroger  @gerardolopes  @1bertinho",8
Relacionado,oiiii??????? líder quem?????? @vomarocation  @martinskc  @yanperisse  @775vialapa,8
Relacionado,thais carla nao é tanque? na moral,8
Relacionado,@TheHottest_one  @EloiLanches  @icrofag,8
Relacionado,@NolarGJR,8
Relacionado,"Sun’s out, shades on Protect your eyes with eyewear from @Zenni_Gaming Use code ""GHOST"" for 10% off your next order at checkout!  http:// ?twclid=248cck4bu5994tr2yl0764etl4",8
Relacionado,Thiago Rodrigues o Batman da colina eu nao tankei,8
Relacionado,Quem nao reparou na letra “N” desse gênio é maluco da cabeça,8
Relacionado,MT bom kkk,8
Relacionado,| homens imaginando quais 100 homens poderiam combater um gorila:,8
Relacionado,ahhahaahahahhahhahahhahhahahhahhaahha,8
Relacionado,KKKKKKKKKKKKKK pq eu li tudo isso mano,8
Relacionado,Hamilton sem a Benz continua velocista?,8
Relacionado,"Tadinho do ronnie Coleman 
Tinha que estar na galera de apoio moral 
Yeaaahhhh baby",8
Relacionado,Farmar aura KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK INCRÍVEL,8
Relacionado,"pô se tem Jesus aí, nem precisa dos outros 99",8
Relacionado,"Tava tudo certo, até Bolsonaro ser o primeiro nome da liderança: morreu todo mundo",8
Relacionado,@bolosdodavi O CARA BOTOU O 4LAN KKKKKKKKKKKKKKKKKKKKKKKKKKKKK,8
Relacionado,ninguem ta falando que roger machado e vini jr vao ser sacrificios,8
Relacionado,"Popó e McGregor como tank é foda
Os caras com -1,75m e 80kg (quando adubados) 
Kkkkkkkkkk",8
Relacionado,O cara matou o Roger Machado sem motivo nenhum. Poderia ser um dos estrategistas.,8
Relacionado,@MAMPRIN_ian  @mddavidpica  @arthurkkj_bjj,8
Relacionado,"Bolsonaro: liderança 
Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",8
Relacionado,"O cara não colocou o Bitelo, que loucura",8
Relacionado,"54. Fidel Castro
55. Papa Francisco

KKKKKKKKKKKKKKKKK",8
Relacionado,pergunta se ele conhece 100 mulheres,8
Relacionado,@LuanGustavo23 slg no flanco,8
Relacionado,Essa lista é absurda @CaioLira1943857  @HesoyamJV00,8
Relacionado,@Red_Gusta em isca ali no começo tinha que ter o criador de GG Double príncipe,8
Relacionado,"Se com 100 já é difícil, imagina com 88, pq 12 dessa lista já morreram kkkkkkkkkkkk",8
Relacionado,@jckingz_,8
Relacionado,"Bolsonaro na liderança, na última vez q ele esteve nessa posição mais de 100 mil morreram porra ... Já perdemos essa batalha antes de começar XD",8
Relacionado,@TheJouro CRIADOR DO LOGBAIT,8
Relacionado,"@toapaixonad PC Siqueira no auge é quando ele pegava mais criança
Ou quando ele se matou?
Pq o primeiro era o melhor pra ele
E o segundo pro mundo",8
Relacionado,@Kostylll  @wukon__  @caldu_ mano a lista de iscas não deu,8
Relacionado,"Só pelo oq ele escreveu da pra saber que ele é, sulista, gremista, branco e não gosta do Vini. Pq será né.",8
Relacionado,@saulorenna e @Marcos_wagner12 KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,8
Relacionado,"Straddle & Ante games grow in popularity now. So in today’s article, @thinkingpoker reveals THE game-changing strategies you NEED to crush it like a boss! Don’t just wing it—level up NOW!  https:// he-blinds-in-straddle-ante-games/?twclid=2-vpa8usxpqhhnvhqmdda0k81 …  #gtowizard",8
Relacionado,@Odanimel  @esdraasjr  @ValPagodinho  @joao_angeiras,8
Relacionado,"Fatou o Bitelo nessa lista aí, ele não pode ser esquecido de jeito nenhum kkkkkkkkkkk",8
Relacionado,Opiniones @Diyidigiusto ? Hay 3 cuervos entre los 100,8
Relacionado,@yuribarucf  @Ramoonkkjj  @kaiqw1  @Girino_Mutante  @_guilhermejuan,8
Relacionado,@_lomzin  @kkkdosanjos ISSO SIM É UMA CONVOCAÇÃO,8
Relacionado,o nome de vcs ta nos 80+ @luckyxntj  @luigilander_ ?,8
Relacionado,@PereiraDn7  @caiomarcofp isso daqui é maravilhoso kkkkkkkkkkk,8
Relacionado,"""Farmar aura""",8
Relacionado,@ninlism olha o lideranças e o farmar aura KKKKKK,8
Relacionado,@og__tela,8
Relacionado,"""Pc siqueira (prime)"" me pegou na curva pqp",8
Relacionado,@jpvgrj  @1diotanainternt,8
Relacionado,@sozinhoenaminha foi tu que fez essa lista né pode falar,8
Relacionado,@cuakjkkj  @soaresssss_9339  @Lenyyykkw,8
Relacionado,@_rfaria  @mmarere_,8
Relacionado,"Na boa, Allan Jesus e a observação 'prime' no PC Siqueira me pegaram demais! Kkkkkkkkkkkk Gênio",8
Relacionado,@Odazinha  @heuipizera Vou fazer essa lida do server do pé manco,8
Relacionado,A VTMNCKKKKKKKKKKK,8
Relacionado,cara me jogou ali no 87 a nada @_felippetto,8
Relacionado,"Simplesmente um time de velocistas, e com Mbappé, Wesley do Flamengo e Hamilton pqp",8
Relacionado,Lendo a lista e só me vinha isso na cabeça,8
Relacionado,Namoral vocês topariam entrar no elenco comigo pra fazer história? @Fantasmao__  @Guilherme_olivr  @udesias ?,8
Relacionado,@omigueldev MIGUELL???,8
Relacionado,@pierrycasti  @matheus_vas7 genial esse cara,8
Relacionado,@tantamastanta  @kbottega11,8
Relacionado,@lfgarciax  @thalesalvesd kkkkkkkkkkkkkkk,8
Relacionado,@isaquevic7 falei pra vc não postar,8
Relacionado,@Naamu_bro coisas que o jp e o Gustavo fariam em um tempo livre,8
Relacionado,@Foltrannn_lucas GENIAL,8
Relacionado,@yakultii_Igor mano,8
Relacionado,@bielmecc KKKKKKKKKKKKJjjjjj desgraçado um cara desse,8
Relacionado,@Joaoo01_,8
Relacionado,@kinorimaru,8
Relacionado,"@wiliandjalvez ""estrategistas: atchiin (prime)""",8
Relacionado,@itsmelaurenxz Olha o farmar aura e distrações  kkkkkkkkkkk,8
Relacionado,Já perderíamos na liderança. O primeiro da lista iria pro hospital quando soubesse o que teria pela frente,8
